TeamName,Season,TeamID,FirstD1Season,LastD1Season,Seed,rank,team,conference,record,adj_em,adj_o,adj_o_rank,adj_d,adj_d_rank,adj_tempo,adj_tempo_rank,luck,luck_rank,sos_adj_em,sos_adj_em_rank,sos_adj_o,sos_adj_o_rank,sos_adj_d,sos_adj_d_rank,nc_sos_adj_em,nc_sos_adj_em_rank,ncaa_seed
Oregon,2019,1332,1985,2021,Z12,28,Oregon,P12,25-13,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,107.7,59,102.3,78,0.43,145,12
Cincinnati,2019,1153,1985,2021,Z07,29,Cincinnati,Amer,28-7,17.5,112.3,42,94.8,28,63.4,338,0.05,64,5.12,67,107.1,66,102,73,-2.85,243,7
Villanova,2019,1437,1985,2021,Z06,30,Villanova,BE,26-10,17.33,116.5,16,99.2,81,63.6,335,0.044,73,8,51,108.8,44,100.8,55,3.32,78,6
St Mary's CA,2019,1388,1985,2021,Z11,31,Saint Mary's,WCC,22-12,17.31,114.7,23,97.4,55,62.7,348,-0.045,285,3.66,82,106.6,76,103,100,-0.9,183,11
Oklahoma,2019,1328,1985,2021,Z09,32,Oklahoma,B12,20-14,16.94,111.1,57,94.1,23,68.6,123,0.023,119,13.27,3,110.3,11,97.1,2,7.44,12,9
Marquette,2019,1266,1985,2021,X05,33,Marquette,BE,24-10,16.52,113.2,32,96.7,45,68.8,116,0.01,154,6.77,57,107.4,63,100.7,51,0.29,151,5
UCF,2019,1416,1985,2021,W09,34,UCF,Amer,24-9,16.51,112.1,44,95.6,33,65,309,0.011,152,4.99,69,105.9,90,100.9,57,-3.71,264,9
Baylor,2019,1124,1985,2021,X09,35,Baylor,B12,20-14,16.48,115.3,20,98.8,75,65.2,297,-0.029,255,10.49,28,108.8,43,98.3,18,-4.04,276,9
Iowa,2019,1234,1985,2021,Z10,37,Iowa,B10,23-12,16.02,117.4,15,101.3,111,69.5,84,0.05,63,10.64,26,108.9,42,98.3,16,-6.49,329,10
Utah St,2019,1429,1985,2021,Y08,38,Utah St.,MWC,28-7,15.41,112.6,39,97.2,52,68.1,145,0.012,149,0.02,139,104.5,147,104.4,158,0.81,135,8
Syracuse,2019,1393,1985,2021,X08,39,Syracuse,ACC,20-14,15.13,110.5,59,95.3,30,66.1,257,-0.004,188,9.4,38,108.6,46,99.2,31,0.17,156,8
VCU,2019,1433,1985,2021,W08,42,VCU,A10,25-8,14.89,104.3,177,89.5,7,68.4,136,0.007,164,1.37,105,105.2,120,103.8,123,3.6,67,8
Ohio St,2019,1326,1985,2021,Y11,44,Ohio St.,B10,20-15,14.66,109.1,84,94.4,25,65.8,274,0.013,147,11.68,17,110.4,8,98.8,24,-2.95,246,11
Minnesota,2019,1278,1985,2021,W10,46,Minnesota,B10,22-14,14.35,111.4,52,97,48,67.4,186,0.086,15,12.18,12,110.2,15,98,13,-2.91,244,10
Washington,2019,1449,1985,2021,Y09,48,Washington,P12,27-9,14.28,107.7,110,93.5,18,66,262,0.088,13,6.06,61,107.6,62,101.5,64,2.73,93,9
Belmont,2019,1125,2000,2021,W11a,49,Belmont,OVC,27-6,14.09,115.6,18,101.5,117,71.3,34,0.025,113,-1.98,194,103.6,183,105.6,198,3.78,63,11
Mississippi,2019,1279,1985,2021,Z08,50,Mississippi,SEC,20-13,13.98,113.2,33,99.2,80,68.5,131,-0.007,203,8.69,43,109.1,38,100.4,49,-1.11,191,8
Murray St,2019,1293,1985,2021,X12,51,Murray St.,OVC,28-5,13.83,112.5,41,98.6,73,69.4,89,0.054,54,-3.32,233,103.1,222,106.4,228,-1.13,192,12
New Mexico St,2019,1308,1985,2021,Y12,53,New Mexico St.,WAC,30-5,13.62,113,35,99.3,84,65.9,269,0.042,79,-3.44,236,102.8,235,106.2,222,-3.22,254,12
Arizona St,2019,1113,1985,2021,X11a,57,Arizona St.,P12,23-11,11.55,109.7,73,98.2,64,70.8,47,0.051,59,5.56,65,107.3,64,101.7,66,1.55,112,11
Liberty,2019,1251,1989,2021,W12,58,Liberty,ASun,29-7,11.54,111.1,54,99.6,87,62.3,349,0.009,158,-3.27,230,102.5,245,105.8,203,-3.2,252,12
Seton Hall,2019,1371,1985,2021,Y10,60,Seton Hall,BE,20-14,11.5,109,87,97.5,60,69.1,100,0.023,120,8.54,44,109.2,36,100.7,52,3.58,68,10
Temple,2019,1396,1985,2021,W11b,69,Temple,Amer,23-10,9.72,109.2,80,99.5,85,68.9,110,0.064,35,4.55,74,106.3,77,101.8,68,-1.07,188,11
UC Irvine,2019,1414,1985,2021,Z13,73,UC Irvine,BW,31-6,9.16,107.4,118,98.2,65,65.3,293,0.11,8,-3.28,231,102.5,243,105.8,204,1.25,117,13
Vermont,2019,1436,1985,2021,X13,76,Vermont,AE,27-7,8.86,108.5,97,99.6,88,65.5,285,0.043,77,-5.55,281,100.7,311,106.2,221,3.2,85,13
Yale,2019,1463,1985,2020,W14,77,Yale,Ivy,22-8,8.79,111.6,51,102.8,141,71,41,0.041,80,-1.1,167,103,224,104.2,140,-2.09,222,14
St John's,2019,1385,1985,2021,X11b,88,St. John's,BE,21-13,7.61,108.6,92,101,106,70.8,46,0.06,44,5,68,106.9,70,101.9,71,-6.49,330,11
Northeastern,2019,1318,1985,2021,Y13,89,Northeastern,CAA,23-11,7.59,111,58,103.4,151,66.2,253,0.05,61,-0.63,157,106.3,78,106.9,259,6.45,23,13
N Kentucky,2019,1297,2013,2021,X14,96,Northern Kentucky,Horz,26-9,7.14,109.4,76,102.3,130,68.2,143,-0.001,182,-3.37,234,103.6,186,107,262,-2.57,235,14
St Louis,2019,1387,1985,2021,W13,106,Saint Louis,A10,23-13,6.02,102.2,214,96.2,40,66.4,239,0.044,74,0.49,126,104.4,150,103.9,129,-1.44,200,13
Old Dominion,2019,1330,1985,2021,Z14,113,Old Dominion,CUSA,26-9,5.45,101.4,238,96,38,64.5,324,0.058,49,-2.15,203,102.5,244,104.7,165,-6.06,322,14
Georgia St,2019,1209,1985,2021,Y14,124,Georgia St.,SB,24-10,4.85,107.7,111,102.8,143,70,69,0.143,2,1.09,115,105.2,121,104.1,137,3.5,70,14
Colgate,2019,1159,1985,2021,Z15,126,Colgate,Pat,24-11,4.6,110.5,60,105.9,201,66.4,237,0.012,148,-3.83,250,102.4,254,106.3,223,0.84,131,15
Montana,2019,1285,1985,2021,X15,137,Montana,BSky,26-9,3.53,107.4,114,103.9,155,66.9,220,0.059,45,-6.07,288,102.4,259,108.4,328,4.03,58,15
Abilene Chr,2019,1101,2014,2021,Y15,152,Abilene Christian,Slnd,27-7,1.35,103.4,196,102,121,66.1,256,0.123,5,-8.67,341,100,326,108.7,336,-4.75,295,15
Bradley,2019,1133,1985,2021,W15,161,Bradley,MVC,20-15,0.09,101.5,234,101.4,113,65.3,292,0.035,93,-1.66,183,102.6,242,104.3,147,-3.94,272,15
Gardner Webb,2019,1205,2003,2021,Z16,163,Gardner Webb,BSth,23-12,-0.04,107.8,109,107.8,245,67.4,189,0.07,29,-3.55,239,103.2,210,106.8,248,-4.07,278,16
Iona,2019,1233,1985,2021,Y16,198,Iona,MAAC,17-16,-2.88,106.9,129,109.7,276,70.6,51,-0.024,245,-6.27,290,100.5,314,106.8,251,0.44,144,16
N Dakota St,2019,1295,2006,2021,W16a,202,North Dakota St.,Sum,19-16,-3.2,107.4,117,110.6,292,65,312,0.064,34,-2.85,217,104.8,138,107.6,292,3.23,84,16
Prairie View,2019,1341,1985,2021,X16b,209,Prairie View A&M,SWAC,22-13,-4.13,102.1,219,106.2,210,71.1,38,0.061,39,-7.85,331,98.8,343,106.7,243,6.15,26,16
F Dickinson,2019,1192,1985,2021,X16a,211,Fairleigh Dickinson,NEC,21-14,-4.22,106.5,139,110.7,295,66.8,223,0.04,81,-8.16,338,99.5,335,107.7,296,-1.86,215,16
NC Central,2019,1300,2008,2021,W16b,303,North Carolina Central,MEAC,18-16,-11.55,97.8,295,109.3,267,65.3,291,-0.008,206,-11.84,352,97,353,108.9,343,1.19,120,16
Gonzaga,2020,1211,1985,2021,X01,1,Gonzaga,WCC,26-0,38.05,126.8,1,88.8,10,74.8,4,0.018,136,7.82,94,105.7,100,97.9,96,5.99,106,1
Michigan,2020,1276,1985,2021,W01,2,Michigan,B10,20-4,32.22,120.1,6,87.9,7,66.8,260,0.026,115,16.87,14,111.3,12,94.5,18,2.99,158,1
Illinois,2020,1228,1985,2021,Y01,3,Illinois,B10,23-6,32.04,119.7,7,87.6,5,70.7,80,0.03,110,18.88,3,112.6,2,93.7,9,9.95,57,1
Baylor,2020,1124,1985,2021,Z01,4,Baylor,B12,22-2,30.93,124,3,93,44,68.4,179,0.05,69,9.57,78,106.4,90,96.9,66,-4.18,270,1
Iowa,2020,1234,1985,2021,X02,5,Iowa,B10,21-8,30.33,124.2,2,93.9,50,70,99,-0.028,240,16.91,13,110.3,19,93.4,6,-5.43,286,2
Houston,2020,1222,1985,2021,Y02,6,Houston,Amer,24-3,30.25,119.6,8,89.4,16,64.9,327,-0.009,201,6.57,106,103.7,151,97.1,74,1.63,186,2
Ohio St,2020,1326,1985,2021,Z02,7,Ohio St.,B10,21-9,26.85,123,4,96.1,79,67.1,247,0.003,163,18.78,5,111.7,8,92.9,3,2.86,162,2
Alabama,2020,1104,1985,2021,W02,8,Alabama,SEC,24-6,26.42,112.4,34,86,2,73.9,9,0.031,107,14.2,27,109.7,28,95.5,32,8.88,70,2
Loyola-Chicago,2020,1260,1985,2021,Y08,9,Loyola Chicago,MVC,24-4,25.18,111.1,49,85.9,1,64.2,342,-0.02,226,4.11,134,104.3,136,100.2,136,4.7,129,8
Wisconsin,2020,1458,1985,2021,Z09,10,Wisconsin,B10,17-12,24.08,113.2,32,89.1,13,64.9,326,-0.049,283,18.06,9,111.7,7,93.7,8,1.22,194,9
Virginia,2020,1438,1985,2021,X04,11,Virginia,ACC,18-6,24.08,116.3,12,92.3,33,60.1,357,0.046,83,12.02,53,109.6,30,97.6,84,0.28,210,4
Villanova,2020,1437,1985,2021,Z05,12,Villanova,BE,16-6,24.05,119.3,9,95.3,68,65.1,320,-0.006,196,12.99,41,108.8,44,95.9,41,7.33,91,5
Purdue,2020,1345,1985,2021,Z04,13,Purdue,B10,18-9,23.7,114.3,23,90.6,23,66.5,274,0.019,131,17.27,11,111.5,11,94.2,12,5.71,114,4
USC,2020,1425,1985,2021,X06,14,USC,P12,22-7,23.65,113.6,30,89.9,19,67.3,236,-0.006,194,11.13,64,108.1,57,97,70,5.03,128,6
Florida St,2020,1199,1985,2021,W04,15,Florida St.,ACC,16-6,23.5,117.1,10,93.6,48,70.6,84,-0.011,207,12.54,44,108.8,46,96.2,45,4.23,142,4
Connecticut,2020,1163,1985,2021,W07,16,Connecticut,BE,15-7,23.33,114.3,24,90.9,25,66,301,-0.066,307,12.6,42,107.9,62,95.3,28,-2.02,243,7
Colorado,2020,1160,1985,2021,W05,17,Colorado,P12,22-8,23.11,115.1,17,92,29,66.4,280,-0.033,252,10.78,68,107.8,66,97,71,1.99,180,5
Arkansas,2020,1116,1985,2021,Z03,18,Arkansas,SEC,22-6,22.96,112.2,35,89.2,14,73.1,17,0.056,57,11.19,60,108.2,56,97,69,-5.28,282,3
Creighton,2020,1166,1985,2021,X05,19,Creighton,BE,20-8,22.73,115.6,14,92.8,40,69.1,144,0.001,172,12.52,45,107.8,63,95.3,29,-1.4,233,5
San Diego St,2020,1361,1985,2021,Y06,20,San Diego St.,MWC,23-4,22.72,111.5,44,88.8,11,66.1,298,0.018,134,6.26,109,105.7,102,99.4,121,10.85,49,6
Tennessee,2020,1397,1985,2021,Y05,21,Tennessee,SEC,18-8,22.49,109.5,71,87,4,67.3,233,-0.007,199,12.44,49,108.3,54,95.8,40,-0.69,223,5
Kansas,2020,1242,1985,2021,X03,22,Kansas,B12,20-8,22.46,110.3,59,87.9,6,68.3,186,0.042,87,14.71,20,110,23,95.3,31,10.14,56,3
Texas Tech,2020,1403,1985,2021,Z06,23,Texas Tech,B12,17-10,22.38,113.1,33,90.7,24,65.4,316,-0.091,333,11.29,59,108,60,96.7,60,-5.55,288,6
BYU,2020,1140,1985,2021,W06,24,BYU,WCC,20-6,22.37,113.8,28,91.4,26,68,199,0.045,84,10.28,73,107.8,64,97.5,82,8.69,73,6
St Bonaventure,2020,1382,1985,2021,W09,25,St. Bonaventure,A10,16-4,22.25,112,38,89.8,17,65.2,319,0.014,143,8.29,90,105.8,97,97.6,83,2.86,163,9
Texas,2020,1400,1985,2021,W03,26,Texas,B12,19-7,22.01,114.5,21,92.5,36,69.2,137,0.017,140,14.05,30,109,41,94.9,23,8.32,80,3
West Virginia,2020,1452,1985,2021,Y03,27,West Virginia,B12,18-9,21.75,116.8,11,95.1,65,69.6,114,-0.04,264,14.84,19,109.2,37,94.4,17,13.58,27,3
North Carolina,2020,1314,1985,2021,Z08,28,North Carolina,ACC,18-10,21.52,110.8,53,89.3,15,71.8,45,-0.017,217,14.2,28,110.7,14,96.5,55,7.67,87,8
LSU,2020,1261,1985,2021,W08,29,LSU,SEC,18-9,21.02,120.5,5,99.4,125,70.8,78,0.002,167,13.5,37,107.8,65,94.3,14,0.56,204,8
Oklahoma St,2020,1329,1985,2021,Y04,30,Oklahoma St.,B12,20-8,20.2,110.8,54,90.6,22,72,43,0.039,89,14.63,22,110.6,16,96,42,4.55,134,4
Maryland,2020,1268,1985,2021,W10,31,Maryland,B10,16-13,20.15,111.6,42,91.5,27,65.3,317,-0.035,253,17.06,12,110.1,22,93.1,4,-0.8,225,10
Georgia Tech,2020,1210,1985,2021,Y09,32,Georgia Tech,ACC,17-8,19.98,114,27,94.1,52,67.8,215,-0.005,192,12.25,50,108.7,47,96.5,51,-0.99,228,9
Rutgers,2020,1353,1985,2021,Y10,34,Rutgers,B10,15-11,19.57,109.3,75,89.8,18,67.8,213,0.032,104,18.2,7,112.4,4,94.2,13,-5.43,285,10
Oregon,2020,1332,1985,2021,X07,36,Oregon,P12,20-6,19.11,115.1,16,96,76,67.2,242,0.048,76,10.06,75,107.7,68,97.6,89,2.73,164,7
Florida,2020,1196,1985,2021,Z07,37,Florida,SEC,14-9,18.98,111.7,40,92.7,37,68.7,165,0.003,166,14.62,23,109.7,27,95.1,25,8.64,76,7
Oklahoma,2020,1328,1985,2021,X08,39,Oklahoma,B12,15-10,18.07,112.1,36,94.1,53,67.7,222,-0.038,260,12.45,48,108.2,55,95.7,38,0.59,203,8
Utah St,2020,1429,1985,2021,Z11,40,Utah St.,MWC,20-8,17.94,106.4,112,88.5,8,68.9,154,-0.032,248,5.13,119,104.8,122,99.7,127,7.49,88,11
Syracuse,2020,1393,1985,2021,Y11,41,Syracuse,ACC,16-9,17.66,114.5,22,96.9,89,69.2,138,0.017,137,11.66,57,108.5,51,96.8,64,2.46,171,11
Clemson,2020,1155,1985,2021,Y07,42,Clemson,ACC,16-7,17.59,107.6,99,90,20,64.2,338,0.123,7,14.19,29,109.5,33,95.3,30,11.65,42,7
UCLA,2020,1417,1985,2021,W11b,44,UCLA,P12,17-9,17.35,114.1,26,96.8,86,64.7,332,0.024,119,11.87,55,108.6,50,96.7,61,9.09,68,11
VCU,2020,1433,1985,2021,X10,45,VCU,A10,19-7,17.34,106.2,117,88.8,12,69.8,110,0.035,98,8.96,86,106.6,87,97.6,86,5.52,119,10
Virginia Tech,2020,1439,1985,2021,Z10,50,Virginia Tech,ACC,15-6,16.65,110.7,55,94.1,54,66.2,293,0.066,45,9.31,80,107.6,71,98.2,104,0.54,206,10
Missouri,2020,1281,1985,2021,X09,51,Missouri,SEC,16-9,16.58,110.9,51,94.4,58,68.7,160,0.088,24,15.08,17,109.8,25,94.7,20,9.77,59,9
Drake,2020,1179,1985,2021,X11a,53,Drake,MVC,25-4,16.07,114.6,19,98.6,120,66.8,265,0.095,21,2.18,157,102.9,172,100.7,138,-9.27,310,11
Georgetown,2020,1207,1985,2021,W12,55,Georgetown,BE,13-12,15.49,108.4,85,92.9,41,69.6,113,0.001,171,14.45,25,110.3,21,95.8,39,4.5,135,12
Michigan St,2020,1277,1985,2021,W11a,56,Michigan St.,B10,15-12,15.44,107.7,98,92.2,32,68.6,166,0.106,16,18.16,8,112.5,3,94.3,15,-0.53,220,11
UC Santa Barbara,2020,1364,1985,2021,X12,69,UC Santa Barbara,BW,22-4,13.66,109.9,66,96.3,82,66.1,295,0.054,63,-0.54,185,101.4,215,101.9,174,2.48,169,12
North Texas,2020,1317,1985,2021,Z13,71,North Texas,CUSA,17-9,13.13,106.1,119,92.9,42,63.1,350,-0.042,271,4.33,132,103.5,158,99.1,116,5.22,124,13
Wichita St,2020,1455,1985,2021,X11b,74,Wichita St.,Amer,16-5,12.98,110.7,56,97.7,103,67.6,225,0.121,10,9.09,84,105.4,107,96.4,48,12.6,34,11
Ohio,2020,1325,1985,2021,X13,78,Ohio,MAC,16-7,12.54,113.7,29,101.2,174,69.3,131,0.027,113,4.23,133,105.3,108,101.1,146,1.47,191,13
Colgate,2020,1159,1985,2021,Z14,84,Colgate,Pat,14-1,11.65,111.6,43,99.9,140,72.5,25,0.05,71,-6.6,313,99.1,283,105.7,328,-99,331,14
Oregon St,2020,1333,1985,2021,Y12,85,Oregon St.,P12,17-12,11.6,110,65,98.4,117,65.4,315,0.075,38,11.16,62,108.6,49,97.4,80,-6.2,292,12
Abilene Chr,2020,1101,2014,2021,W14,86,Abilene Christian,Slnd,23-4,11.56,103.7,157,92.2,30,70,101,-0.027,238,-8.15,331,97.6,318,105.8,329,4.29,138,14
Winthrop,2020,1457,1987,2021,Z12,91,Winthrop,BSth,23-1,10.37,105.8,120,95.4,70,73.6,11,0.032,103,-6.45,309,98.8,289,105.3,316,3.95,147,12
Liberty,2020,1251,1989,2021,Y13,97,Liberty,ASun,23-5,9.8,110.8,52,101,168,63.1,348,-0.013,211,-6.63,314,98.5,299,105.1,310,1.17,195,13
UNC Greensboro,2020,1422,1992,2021,W13,100,UNC Greensboro,SC,21-8,9.58,104.8,129,95.2,67,68.5,174,0.005,161,0.74,169,103.2,162,102.5,192,-2.77,252,13
Grand Canyon,2020,1213,2014,2021,X15,108,Grand Canyon,WAC,17-6,8.41,104.2,142,95.8,74,65.5,314,-0.061,299,-4.01,255,100.3,245,104.3,270,0.68,201,15
E Washington,2020,1186,1985,2021,X14,110,Eastern Washington,BSky,16-7,8.08,108.4,86,100.3,152,72.4,28,-0.081,323,-3.21,236,100.6,237,103.8,241,17.77,12,14
Morehead St,2020,1287,1985,2021,Y14,128,Morehead St.,OVC,23-7,5.32,100.9,214,95.5,72,65.6,312,0.152,3,-1.99,217,101.4,216,103.4,230,16.33,14,14
Drexel,2020,1180,1985,2021,Y16,146,Drexel,CAA,7-Dec,3.05,107.8,95,104.8,247,64.2,340,-0.043,273,-3.31,238,100.4,242,103.7,240,-5.56,289,16
Cleveland St,2020,1156,1985,2021,Y15,151,Cleveland St.,Horz,19-7,2.8,101.5,199,98.7,121,66.3,282,0.19,1,-1.09,199,105,114,106.1,337,21.21,6,15
Oral Roberts,2020,1331,1985,2021,Z15,152,Oral Roberts,Sum,16-10,2.64,109.4,74,106.7,285,71.8,47,0.013,147,0.01,177,102.9,173,102.8,206,21.34,4,15
Iona,2020,1233,1985,2021,W15,181,Iona,MAAC,5-Dec,0.39,101.1,210,100.7,161,68.3,184,0.038,92,-7.05,319,97.4,321,104.4,278,-0.41,217,15
Hartford,2020,1216,1985,2021,Z16,192,Hartford,AE,15-8,-1.3,98.2,254,99.5,127,66.7,269,0.078,32,-6.24,304,98.2,309,104.4,276,-0.13,213,16
Norfolk St,2020,1313,1998,2021,X16b,200,Norfolk St.,MEAC,16-7,-2.31,101.3,204,103.6,219,67.7,221,0.031,106,-8.31,334,96.9,326,105.2,312,-0.73,224,16
Appalachian St,2020,1111,1985,2021,X16a,209,Appalachian St.,SB,17-11,-2.91,100.1,227,103,205,65.7,310,0.06,52,-2.97,232,100.1,249,103.1,221,5.72,113,16
Mt St Mary's,2020,1291,1989,2021,W16a,219,Mount St. Mary's,NEC,10-Dec,-3.58,96.1,287,99.7,136,62.2,356,0.006,157,-6.06,303,99.4,274,105.5,321,11.52,44,16
TX Southern,2020,1411,1985,2021,W16b,229,Texas Southern,SWAC,16-8,-4.63,99.7,236,104.3,236,72,41,0.055,61,-10.23,341,94,341,104.2,267,13.39,30,16
Gonzaga,2021,1211,1985,2021,X01,1,Gonzaga,WCC,26-0,38.05,126.8,1,88.8,10,74.8,4,0.018,136,7.82,94,105.7,100,97.9,96,5.99,106,1
Michigan,2021,1276,1985,2021,W01,2,Michigan,B10,20-4,32.22,120.1,6,87.9,7,66.8,260,0.026,115,16.87,14,111.3,12,94.5,18,2.99,158,1
Illinois,2021,1228,1985,2021,Y01,3,Illinois,B10,23-6,32.04,119.7,7,87.6,5,70.7,80,0.03,110,18.88,3,112.6,2,93.7,9,9.95,57,1
Baylor,2021,1124,1985,2021,Z01,4,Baylor,B12,22-2,30.93,124,3,93,44,68.4,179,0.05,69,9.57,78,106.4,90,96.9,66,-4.18,270,1
Iowa,2021,1234,1985,2021,X02,5,Iowa,B10,21-8,30.33,124.2,2,93.9,50,70,99,-0.028,240,16.91,13,110.3,19,93.4,6,-5.43,286,2
Houston,2021,1222,1985,2021,Y02,6,Houston,Amer,24-3,30.25,119.6,8,89.4,16,64.9,327,-0.009,201,6.57,106,103.7,151,97.1,74,1.63,186,2
Ohio St,2021,1326,1985,2021,Z02,7,Ohio St.,B10,21-9,26.85,123,4,96.1,79,67.1,247,0.003,163,18.78,5,111.7,8,92.9,3,2.86,162,2
Alabama,2021,1104,1985,2021,W02,8,Alabama,SEC,24-6,26.42,112.4,34,86,2,73.9,9,0.031,107,14.2,27,109.7,28,95.5,32,8.88,70,2
Loyola-Chicago,2021,1260,1985,2021,Y08,9,Loyola Chicago,MVC,24-4,25.18,111.1,49,85.9,1,64.2,342,-0.02,226,4.11,134,104.3,136,100.2,136,4.7,129,8
Wisconsin,2021,1458,1985,2021,Z09,10,Wisconsin,B10,17-12,24.08,113.2,32,89.1,13,64.9,326,-0.049,283,18.06,9,111.7,7,93.7,8,1.22,194,9
Virginia,2021,1438,1985,2021,X04,11,Virginia,ACC,18-6,24.08,116.3,12,92.3,33,60.1,357,0.046,83,12.02,53,109.6,30,97.6,84,0.28,210,4
Villanova,2021,1437,1985,2021,Z05,12,Villanova,BE,16-6,24.05,119.3,9,95.3,68,65.1,320,-0.006,196,12.99,41,108.8,44,95.9,41,7.33,91,5
Purdue,2021,1345,1985,2021,Z04,13,Purdue,B10,18-9,23.7,114.3,23,90.6,23,66.5,274,0.019,131,17.27,11,111.5,11,94.2,12,5.71,114,4
USC,2021,1425,1985,2021,X06,14,USC,P12,22-7,23.65,113.6,30,89.9,19,67.3,236,-0.006,194,11.13,64,108.1,57,97,70,5.03,128,6
Florida St,2021,1199,1985,2021,W04,15,Florida St.,ACC,16-6,23.5,117.1,10,93.6,48,70.6,84,-0.011,207,12.54,44,108.8,46,96.2,45,4.23,142,4
Connecticut,2021,1163,1985,2021,W07,16,Connecticut,BE,15-7,23.33,114.3,24,90.9,25,66,301,-0.066,307,12.6,42,107.9,62,95.3,28,-2.02,243,7
Colorado,2021,1160,1985,2021,W05,17,Colorado,P12,22-8,23.11,115.1,17,92,29,66.4,280,-0.033,252,10.78,68,107.8,66,97,71,1.99,180,5
Arkansas,2021,1116,1985,2021,Z03,18,Arkansas,SEC,22-6,22.96,112.2,35,89.2,14,73.1,17,0.056,57,11.19,60,108.2,56,97,69,-5.28,282,3
Creighton,2021,1166,1985,2021,X05,19,Creighton,BE,20-8,22.73,115.6,14,92.8,40,69.1,144,0.001,172,12.52,45,107.8,63,95.3,29,-1.4,233,5
San Diego St,2021,1361,1985,2021,Y06,20,San Diego St.,MWC,23-4,22.72,111.5,44,88.8,11,66.1,298,0.018,134,6.26,109,105.7,102,99.4,121,10.85,49,6
Tennessee,2021,1397,1985,2021,Y05,21,Tennessee,SEC,18-8,22.49,109.5,71,87,4,67.3,233,-0.007,199,12.44,49,108.3,54,95.8,40,-0.69,223,5
Kansas,2021,1242,1985,2021,X03,22,Kansas,B12,20-8,22.46,110.3,59,87.9,6,68.3,186,0.042,87,14.71,20,110,23,95.3,31,10.14,56,3
Texas Tech,2021,1403,1985,2021,Z06,23,Texas Tech,B12,17-10,22.38,113.1,33,90.7,24,65.4,316,-0.091,333,11.29,59,108,60,96.7,60,-5.55,288,6
BYU,2021,1140,1985,2021,W06,24,BYU,WCC,20-6,22.37,113.8,28,91.4,26,68,199,0.045,84,10.28,73,107.8,64,97.5,82,8.69,73,6
St Bonaventure,2021,1382,1985,2021,W09,25,St. Bonaventure,A10,16-4,22.25,112,38,89.8,17,65.2,319,0.014,143,8.29,90,105.8,97,97.6,83,2.86,163,9
Texas,2021,1400,1985,2021,W03,26,Texas,B12,19-7,22.01,114.5,21,92.5,36,69.2,137,0.017,140,14.05,30,109,41,94.9,23,8.32,80,3
West Virginia,2021,1452,1985,2021,Y03,27,West Virginia,B12,18-9,21.75,116.8,11,95.1,65,69.6,114,-0.04,264,14.84,19,109.2,37,94.4,17,13.58,27,3
North Carolina,2021,1314,1985,2021,Z08,28,North Carolina,ACC,18-10,21.52,110.8,53,89.3,15,71.8,45,-0.017,217,14.2,28,110.7,14,96.5,55,7.67,87,8
LSU,2021,1261,1985,2021,W08,29,LSU,SEC,18-9,21.02,120.5,5,99.4,125,70.8,78,0.002,167,13.5,37,107.8,65,94.3,14,0.56,204,8
Oklahoma St,2021,1329,1985,2021,Y04,30,Oklahoma St.,B12,20-8,20.2,110.8,54,90.6,22,72,43,0.039,89,14.63,22,110.6,16,96,42,4.55,134,4
Maryland,2021,1268,1985,2021,W10,31,Maryland,B10,16-13,20.15,111.6,42,91.5,27,65.3,317,-0.035,253,17.06,12,110.1,22,93.1,4,-0.8,225,10
Georgia Tech,2021,1210,1985,2021,Y09,32,Georgia Tech,ACC,17-8,19.98,114,27,94.1,52,67.8,215,-0.005,192,12.25,50,108.7,47,96.5,51,-0.99,228,9
Rutgers,2021,1353,1985,2021,Y10,34,Rutgers,B10,15-11,19.57,109.3,75,89.8,18,67.8,213,0.032,104,18.2,7,112.4,4,94.2,13,-5.43,285,10
Oregon,2021,1332,1985,2021,X07,36,Oregon,P12,20-6,19.11,115.1,16,96,76,67.2,242,0.048,76,10.06,75,107.7,68,97.6,89,2.73,164,7
Florida,2021,1196,1985,2021,Z07,37,Florida,SEC,14-9,18.98,111.7,40,92.7,37,68.7,165,0.003,166,14.62,23,109.7,27,95.1,25,8.64,76,7
Oklahoma,2021,1328,1985,2021,X08,39,Oklahoma,B12,15-10,18.07,112.1,36,94.1,53,67.7,222,-0.038,260,12.45,48,108.2,55,95.7,38,0.59,203,8
Utah St,2021,1429,1985,2021,Z11,40,Utah St.,MWC,20-8,17.94,106.4,112,88.5,8,68.9,154,-0.032,248,5.13,119,104.8,122,99.7,127,7.49,88,11
Syracuse,2021,1393,1985,2021,Y11,41,Syracuse,ACC,16-9,17.66,114.5,22,96.9,89,69.2,138,0.017,137,11.66,57,108.5,51,96.8,64,2.46,171,11
Clemson,2021,1155,1985,2021,Y07,42,Clemson,ACC,16-7,17.59,107.6,99,90,20,64.2,338,0.123,7,14.19,29,109.5,33,95.3,30,11.65,42,7
UCLA,2021,1417,1985,2021,W11b,44,UCLA,P12,17-9,17.35,114.1,26,96.8,86,64.7,332,0.024,119,11.87,55,108.6,50,96.7,61,9.09,68,11
VCU,2021,1433,1985,2021,X10,45,VCU,A10,19-7,17.34,106.2,117,88.8,12,69.8,110,0.035,98,8.96,86,106.6,87,97.6,86,5.52,119,10
